name,hasCustomObject,keyPrefix,label,labelPlural,createable,updateable,deletable,activateable,associateEntityType,associateParentEntity,compactLayoutable,custom,customSetting,deepCloneable,defaultImplementation,deprecatedAndHidden,feedEnabled,hasSubtypes,idEnabled,implementedBy,implementsInterfaces,isInterface,isSubtype,layoutable,mergeable,mruEnabled,networkScopeFieldName,queryable,replicateable,retrieveable,searchable,undeletable,DescribeFields,searchLayoutable,triggerable,RecordTypeInfos
ForecastingTypeSource,,0hl,Forecasting Type Source,Forecasting Type Sources,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ForecastingTypeToCategory,true,0Jg,Forecasting Type To Category Mapping,Forecasting Type To Category Mappings,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ForecastingUserPreference,,0Cl,Forecasting User Preference,Forecasting User Preferences,true,true,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
FormulaFunction,,0Kn,Formula Function,Formula Functions,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
FormulaFunctionAllowedType,,0fE,Formula Context Function,Formula Context Functions,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
FormulaFunctionCategory,,0Kh,Formula Function Category,Formula Function Categories,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
GrantedByLicense,,06d,Setting Granted By License,Settings Granted By Licenses,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Group,,00G,Group,Group,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,true,false,,,,
GroupMember,,011,Group Member,Group Member,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
guar__GUAR_Setting__mdt,true,m00,GUAR Setting,GUAR Settings,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
Health_Score__c,true,a4s,Health Score,Health Scores,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
Holiday,,0C0,Holiday,Holidays,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,false,,,,
IconDefinition,,09k,Icon Definition,Icon Definitions,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,false,,,,
Idea,true,087,Idea,Ideas,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
IdeaComment,,00a,Idea Comment,Idea Comments,true,true,true,false,Comment,Idea,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,true,true,,,true,
IdpEventLog,,0Yu,Identity Provider Event Log,Identity Event Logs,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
IframeWhiteListUrl,,6TS,Trusted Domain for Inline Frames,Trusted Domains for Inline Frames,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,false,,,,
Image,true,4YL,Image,Images,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
Individual,true,0PK,Individual,Individuals,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,true,true,,true,true,true,true,true,,true,true,
InstalledMobileApp,,0El,Installed Mobile App,Installed Mobile Apps,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
IntegrationProviderAttr,true,0z3,Integration Provider Attribute,Integration Provider Attributes,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
IntegrationProviderDef,true,0z2,Integration Provider Definition,Integration Provider Definitions,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
IPAddressRange,,9s4,IP Address Range,IP Address Ranges,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,false,true,false,false,,,,
ironclad__Error_Log__c,true,a4M,Error Log,Error Logs,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ironclad__Ironclad_Approval__c,true,a2W,Ironclad Approval,Ironclad Approvals,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
ironclad__Ironclad_Contract__c,true,a2X,Ironclad Contract,Ironclad Contracts,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ironclad__Ironclad_Signature__c,true,a2Y,Ironclad Signature,Ironclad Signatures,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
ironclad__Ironclad_Workflow__c,true,a2Z,Ironclad Workflow,Ironclad Workflows,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ironclad__Ironclad_Workflow_Configuration__c,true,a4N,Ironclad Workflow Configuration,Ironclad Workflow Configurations,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ironclad__Ironclad_Workflow_Launch_Group__c,true,a5L,Ironclad Workflow Launch Group,Ironclad Workflow Launch Groups,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ironclad__Ironclad_Workflow_Launch_Group_Option__c,true,a5K,Ironclad Workflow Launch Group Option,Ironclad Workflow Launch Group Options,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
ironclad__Setup_Data__c,true,a5M,Setup Data,Setup Data,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
ironclad__Workflow_View_Timestamp__c,true,a5O,Workflow View Timestamp,Workflow View Timestamps,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
JCFS__AutoSyncJob__c,true,a4O,AutoSyncJob,AutoSyncJobs,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
JCFS__BetaFeature__c,true,a4P,Sync Feature,Sync Feature,true,true,true,false,,,false,true,true,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,,
KB_Article_Review__c,true,a08,KB Article Review,KB Article Reviews,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
Knowledge__DataCategorySelection,,,Data Category Selection: Knowledge,Data Category Selection: Knowledge,true,false,true,false,DataCategorySelection,Knowledge__kav,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
Knowledge__ka,,kA0,Knowledge,Knowledge,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,false,,,,
Knowledge__kav,true,ka0,Knowledge,Knowledge,false,false,false,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,true,false,,true,true,
Knowledge__ViewStat,,,View Stat: Knowledge,View Stat: Knowledge,false,false,false,false,ViewStat,Knowledge__ka,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Knowledge__VoteStat,,,Vote Stat: Knowledge,Vote Stat: Knowledge,false,false,false,false,VoteStat,Knowledge__ka,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
KnowledgeableUser,,0in,Knowledgeable User,Knowledgeable Users,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
KnowledgeArticle,,kA#,Knowledge Article,Knowledge Articles,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,false,true,false,false,,,,
KnowledgeArticleVersion,,ka#,Knowledge Article Version,Knowledge Article Versions,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,true,false,,true,,
KnowledgeArticleViewStat,,,Article View Statistics,Article View Statistics,false,false,false,false,ViewStat,KnowledgeArticle,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
KnowledgeArticleVoteStat,,,Article Vote Statistics,Article Vote Statistics,false,false,false,false,VoteStat,KnowledgeArticle,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Lead,true,00Q,Lead,Leads,true,true,true,false,,,true,false,false,false,,false,true,false,true,,,false,false,true,true,true,,true,true,true,true,true,,true,true,
Lead_Tracker__c,true,a4L,Lead Tracker,Lead Trackers,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
LeadStatus,,01J,Lead Status Value,Lead Status Value,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LearningAssignment,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LearningAssignmentProgress,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LearningItem,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LearningLinkProgress,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LightningExitByPageMetrics,,0V9,Lightning Exit By Page Metrics,Lightning Exit By Page Metrics,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LightningExperienceTheme,,0S1,Lightning Experience Theme,Lightning Experience Themes,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LightningOnboardingConfig,,7MM,Lightning Onboarding Config,Lightning Onboarding Configs,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LightningToggleMetrics,,1o1,Lightning Toggle Metrics,Lightning Toggle Metrics,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LightningUsageByAppTypeMetrics,,62C,Lightning Usage By App Type Metrics,Lightning Usage By App Type Metrics,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LightningUsageByBrowserMetrics,,3mK,Lightning Usage By Browser Metrics,Lightning Usage By Browser Metrics,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LightningUsageByFlexiPageMetrics,,7pV,Lightning Usage By FlexiPage Metrics,Lightning Usage By FlexiPage Metrics,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LightningUsageByPageMetrics,,0U5,Lightning Usage By Page Metrics,Lightning Usage By Page Metrics,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Line_of_Business__c,true,a4q,Line of Business,Lines of Business,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
LinkedArticle,true,1WK,Linked Article,Linked Articles,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,,,true,
ListEmail,,0XB,List Email,List Emails,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,,
ListEmailIndividualRecipient,,0XF,List Email Individual Recipient,List Email Individual Recipients,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
ListEmailRecipientSource,,0XD,List Email Recipient Source,List Email Recipient Sources,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
ListView,,00B,List View,List Views,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,false,true,true,false,,,,
ListViewChart,,0Dd,List View Chart,List View Charts,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
ListViewChartInstance,,0De,List View Chart Instance,List View Chart Instances,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,false,false,false,,,,
LiveAgentSession,true,0HK,Chat Session,Chat Sessions,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
LiveChatBlockingRule,,0No,Chat Blocking Rule,Chat Blocking Rules,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LiveChatButton,,573,Chat Button,Chat Buttons,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LiveChatButtonDeployment,,0HJ,LiveChatButtonDeployment,LiveChatButtonDeployments,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LiveChatButtonSkill,,0If,LiveChatButtonSkill,LiveChatButtonSkills,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LiveChatDeployment,,572,Chat Deployment,Chat Deployments,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LiveChatObjectAccessConfig,,0oN,Live Chat Object Access Configuration,Live Chat Object Access Configuration,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LiveChatObjectAccessDefinition,,0qN,Live Chat Object Access Definition,Live Chat Object Access Definition,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LiveChatSensitiveDataRule,,0GO,Sensitive Data Rule,Sensitive Data Rules,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LiveChatTranscript,true,570,Chat Transcript,Chat Transcripts,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
LiveChatTranscriptEvent,true,0DZ,Chat Transcript Event,Chat Transcript Events,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,true,true,false,true,,,true,
LiveChatTranscriptSkill,true,0Ig,LiveChatTranscriptSkill,LiveChatTranscriptSkills,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
LiveChatUserConfig,,0C6,Chat Agent Configuration,Chat Agent Configurations,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LiveChatUserConfigProfile,,0CD,Chat User Config Profile,Chat User Config Profiles,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LiveChatUserConfigUser,,0CB,Chat User Config User,Chat User Config Users,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LiveChatVisitor,true,571,Chat Visitor,Chat Visitors,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,false,true,,,true,
Location,true,131,Location,Locations,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
LocationTrustMeasure,true,20X,Location Trust Measure,Location Trust Measures,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
LoginGeo,,04F,Login Geo Data,Login Geo Data,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LoginIp,,710,Login IP,Login IP,false,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
LogoutEventStream,,0PH,Logout Event Stream,Logout Event Streams,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
LookedUpFromActivity,,,Lookups from Activity,Lookups from Activities,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,false,false,false,false,false,,,,
Macro,true,0JZ,Macro,Macros,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
MacroAction,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MacroInstruction,true,0Ji,Macro Instruction,Macro Instructions,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
MacroUsage,true,5ML,Macro Usage,Macro Usages,false,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,true,
MailmergeTemplate,,01H,Mail Merge Template,Mail Merge Template,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
Managed_Service_Agreement__c,true,aP4,Managed Service Agreement,Managed Service Agreements,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
ManagedContent,,20Y,Managed Content,Managed Contents,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,,
ManagedContentChannel,,0ap,Managed Content Channel,Managed Content Channels,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
ManagedContentSpace,,0Zu,Managed Content Space,Managed Content Spaces,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,true,true,false,false,,,,
ManagedContentVariant,,9Ps,Managed Content Variant,Managed Content Variants,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,false,,true,,
MatchingInformation,,0Ib,Matching Information,Matching Information,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
MatchingRule,,0JD,Matching Rule,Matching Rules,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,false,true,false,false,,,,
MatchingRuleItem,,0JE,Matching Rule Item,Matching Rule Items,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Meeting_Contact_2__c,true,a4t,Meeting Contact,Meeting Contacts,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
MessagingChannel,,0Mj,Messaging Channel,Is Unified Messaging Enabled,true,true,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,true,false,,true,,
MessagingChannelUsage,,0gL,Messaging Channel Usage,Disabled Time,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MessagingEndUser,true,0PA,Messaging User,Messaging Users,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,,true,true,
MessagingSession,true,0Mw,Messaging Session,Messaging Sessions,true,true,true,false,,,true,false,false,false,,false,false,false,true,,EngagementInterface,false,false,true,false,true,,true,true,true,true,true,,true,true,
MessagingSessionMetrics,,5Mw,Messaging Session Metrics,Messaging Session Metrics,true,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
MilestoneType,,557,Milestone,Milestones,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MLEngagementEvent,,9Qb,ML Engagement Event,ML Engagement Events,true,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,true,
MlFeatureValueMetric,,48i,ML Feature Value Metric,ML Feature Value Metrics,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
MLModel,true,873,ML Model,ML Models,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,true,
MLModelFactor,true,876,ML Model Factor,ML Model Factors,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,true,
MLModelFactorComponent,true,877,ML Model Factor Component,ML Model Factor Components,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,true,
MLModelMetric,,874,ML Model Metric,ML Model Metrics,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,true,
MLPredictionDefinition,,6gt,ML Prediction Definition,ML Prediction Definitions,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MLRecommendationDefinition,,7gh,ML Recommendation Definition,ML Recommendation Definitions,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MobileApplicationDetail,,0IW,Mobile Application Detail,Mobile Application Details,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MobileSecurityAssignment,,0g6,Mobile Assignment,Mobile Assignments,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MobileSecurityPolicy,,0g5,Mobile Security Policy,Mobile Security Policies,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MobileSecurityUserMetric,,0g4,Mobile Security User Metric,Mobile Security User Metrics,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MobSecurityCertPinConfig,,0o0,Mobile Security Certicate Pinning Configuration,Mobile Security Certicate Pinning Configurations,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MSA_Contact__c,true,aP3,MSA Contact,MSA Contacts,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,true,true,
MsgChannelAvailability,,1Lp,Messaging Channel Availability,Messaging Channel Availabilities,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MsgChannelLanguageKeyword,,3Or,Messaging Channel Language Keyword,Messaging Channel Language Keywords,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,true,false,,,,
MsgChannelUsageExternalOrg,,0od,Messaging Channel Usage External Org,Messaging Channel Usage External Orgs,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MsgSessStatusChangedEvent,,1JJ,Messaging Session Status Changed Event,Messaging Session Status Changed Events,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,false,false,false,false,false,,,,
MutingPermissionSet,,0QM,Muting Permission Set,Muting Permission Sets,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
MyDomainDiscoverableLogin,,4hy,My Domain Discoverable Login,My Domain Discoverable Logins,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Name,,,Name,Names,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,false,false,false,false,false,,,,
NamedCredential,,0XA,Named Credential,Named Credentials,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,false,true,false,false,,,,
NamespaceRegistry,true,1NR,Namespace Registry,Namespace Registries,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,false,,,true,
NavigationLinkSet,,0Lm,Navigation Link Set,Navigation Link Sets,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
NavigationMenuItem,,0Mi,Navigation Menu Item,Navigation Menu Items,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
Network,,0DB,Network,Networks,false,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
NetworkActivityAudit,,0J6,Audited Object,Network Audits,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
NetworkAffinity,,0OV,Default Community,Default Communities,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
NetworkAuthApiSettings,,7Oi,Network Auth Api Setting,Network Auth Api Settings,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
NetworkDataCategory,,9cn,Network Data Category,Network Data Categories,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
NetworkDiscoverableLogin,,7ov,Experience Discoverable Login,Experience Discoverable Logins,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
NetworkEmailTmplAllowlist,,00V,Network EmailTemplate Allow List,Network EmailTemplate Allow Lists,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
NetworkFeedResponseMetric,,0jw,Network Feed Response Metric,Network Feed Responses Metrics,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,false,,,,
NetworkMember,true,0DO,Network Member,Network Members,false,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,NetworkId,true,true,true,false,false,,,true,
NetworkMemberChunk,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetworkMemberGroup,,0DL,Network Member Group,Network Member Group,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,NetworkId,true,false,true,false,false,,,,
NetworkModeration,,0Id,Network Moderation,Network Moderations,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,NetworkId,true,false,true,false,false,,,,
NetworkPageOverride,,0Dp,Experience Page Override,Experience Page Overrides,true,true,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
NetworkSelfRegistration,,0Dm,Experience Self Registration,Experience Self Registrations,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,,,,
NetworkUserHistoryRecent,,0c6,Experience User Access History Recent,Experience User Access Histories Recent,true,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,false,false,true,,,,
Note,,002,Note,Notes,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,true,,,true,
NoteAndAttachment,,,Note and Attachment,Notes and Attachments,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,false,false,false,false,false,,,,
OauthCustomScope,,7ud,OAuth Custom Scope,OAuth Custom Scopes,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
OauthCustomScopeApp,,7ue,OAuth Custom Scope App ,OAuth Custom Scope Apps,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,false,,,,
OauthToken,,0CQ,Oauth Token,Oauth Tokens,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,false,false,false,,,,
